gene	gene_name	gene_type	chr	start	end	strand	length	Bract	Corolla	Leaves	Ligule	Ovary	Pollen	Seed	Stamen	Stem	Style
Ha1_00043443	Ha1_00043443	protein_coding	Ha1	31331430	31333076	-	786	2445	88	45	1591	62	181	378	1599	2935	585
Ha1_00043444	Ha1_00043444	protein_coding	Ha1	31350891	31354910	+	2568	18	2	4	33	4	0	20	0	25	18
Ha1_00043445	Ha1_00043445	protein_coding	Ha1	31410596	31412326	-	1350	0	35	288	474	78	3	868	9	35	13
Ha1_00043447	Ha1_00043447	protein_coding	Ha1	31442919	31445859	-	697	6649	1723	627	6328	728	15	5464	1680	3965	9261
Ha1_00043449	Ha1_00043449	protein_coding	Ha1	31498443	31502084	-	1515	79	61	219	1350	38	7	208	49	256	314
Ha1_00043452	Ha1_00043452	protein_coding	Ha1	31644446	31645707	+	849	266	22	41	141	18	0	129	14	61	168
Ha1_00043453	Ha1_00043453	protein_coding	Ha1	31647125	31650136	-	1614	7190	476	746	3068	150	46	1814	303	3709	1278
Ha1_00043454	Ha1_00043454	protein_coding	Ha1	31701290	31702392	+	270	264	9	40	263	9	3	255	28	148	131
Ha1_00043458	Ha1_00043458	protein_coding	Ha1	31901831	31908568	+	2343	2	2	0	1	0	0	2	0	0	6
Ha1_00043460	Ha1_00043460	protein_coding	Ha1	32033038	32035721	+	1848	14	33	0	56	0	0	3	0	1	5
Ha1_00043463	Ha1_00043463	protein_coding	Ha1	32296693	32298941	+	731	173	40	11	78	48	0	192	36	148	105
Ha1_00043464	Ha1_00043464	protein_coding	Ha1	32304459	32309158	+	2085	23	40	140	202	6	6	73	11	238	125
Ha1_00043465	Ha1_00043465	protein_coding	Ha1	32312190	32318618	+	2393	634	127	563	1209	24	7	507	35	521	217
Ha1_00043466	Ha1_00043466	protein_coding	Ha1	32325457	32325936	+	480	862	201	59	570	48	10	636	123	1238	305
Ha1_00043467	Ha1_00043467	protein_coding	Ha1	32338627	32343502	-	2671	144	51	16	263	28	1	75	18	143	294
Ha1_00043470	Ha1_00043470	protein_coding	Ha1	32769489	32769790	-	246	23	5	5	14	4	0	19	0	9	17
Ha1_00043472	Ha1_00043472	protein_coding	Ha1	32772559	32773098	+	540	0	8	0	0	9	120	0	4933	0	329
Ha1_00043473	Ha1_00043473	protein_coding	Ha1	32968432	32971172	+	1339	146	47	2	141	1	14	23	9	55	77
Ha1_00043474	Ha1_00043474	protein_coding	Ha1	32972009	32976353	-	1649	2795	215	229	1623	102	10	1437	130	2056	1349
Ha1_00043475	Ha1_00043475	protein_coding	Ha1	32982866	32987646	-	1578	423	83	143	1394	34	4	311	140	739	242
Ha1_00043476	Ha1_00043476	protein_coding	Ha1	33024918	33026388	-	1024	104	22	50	206	0	8	67	5	214	26
Ha1_00043478	Ha1_00043478	protein_coding	Ha1	33054244	33061209	+	2335	130	61	114	591	9	0	49	33	199	88
Ha1_00043479	Ha1_00043479	protein_coding	Ha1	33071777	33072619	-	843	254	30	75	291	15	5	84	3	335	68
Ha1_00043486	Ha1_00043486	protein_coding	Ha1	33332500	33334602	+	721	0	0	0	1	0	184	1	16	0	1
Ha1_00043488	Ha1_00043488	protein_coding	Ha1	33391816	33396332	+	1397	2	0	6	4	0	2	9	0	2	2
Ha1_00043489	Ha1_00043489	protein_coding	Ha1	33397546	33400882	-	1885	3	0	8	0	0	0	2	0	5	1
Ha1_00043490	Ha1_00043490	protein_coding	Ha1	33579210	33582540	+	685	15	6	2	13	0	0	9	2	5	11
Ha1_00043499	Ha1_00043499	protein_coding	Ha1	36076041	36079119	-	1304	1123	121	129	611	72	2	1217	176	863	475
Ha1_00043500	Ha1_00043500	protein_coding	Ha1	36288236	36289679	+	519	409	73	536	195	3	1	9	2	263	94
Ha1_00043501	Ha1_00043501	protein_coding	Ha1	36323262	36328807	-	1621	2459	463	362	1681	111	39	2399	730	1030	1793
Ha1_00043506	Ha1_00043506	protein_coding	Ha1	36529431	36537732	+	2849	221	447	154	1226	27	10	572	58	85	382
Ha1_00043507	Ha1_00043507	protein_coding	Ha1	36574843	36575825	+	889	3	0	1	1	0	0	13	0	2	1
Ha1_00043508	Ha1_00043508	protein_coding	Ha1	36851773	36857170	-	540	15	4	6	108	8	0	50	8	88	154
Ha1_00043510	Ha1_00043510	protein_coding	Ha1	36940734	36945096	-	1221	770	86	84	668	21	2	229	48	677	147
Ha1_00043513	Ha1_00043513	protein_coding	Ha1	37012279	37015673	-	1593	2508	125	100	1379	23	18	937	87	1135	797
Ha1_00043514	Ha1_00043514	protein_coding	Ha1	37082323	37082943	-	621	0	35	0	7	3	0	0	23	0	2
Ha1_00043516	Ha1_00043516	protein_coding	Ha1	37171306	37173589	+	1070	183	34	134	4595	37	0	262	20	222	437
Ha1_00043517	Ha1_00043517	protein_coding	Ha1	37176320	37177053	-	641	3231	236	202	1384	40	148	1242	200	1640	1328
Ha1_00043518	Ha1_00043518	protein_coding	Ha1	37191655	37192041	+	387	1	57	0	14	2	1	0	152	0	10
Ha1_00043524	Ha1_00043524	protein_coding	Ha1	37425773	37434111	-	2403	619	157	143	504	23	7	368	96	359	569
Ha1_00043527	Ha1_00043527	protein_coding	Ha1	37578376	37586268	-	1944	137	44	43	186	18	4	156	28	108	157
Ha1_00043529	Ha1_00043529	protein_coding	Ha1	37644024	37646354	+	611	41	19	47	144	4	1	391	0	39	90
Ha1_00043530	Ha1_00043530	protein_coding	Ha1	37694170	37694499	-	330	7	1	0	4	2	1	26	6	1	2
Ha1_00043532	Ha1_00043532	protein_coding	Ha1	37849970	37851719	+	939	2582	157	63	753	42	3	393	195	4842	510
Ha1_00043533	Ha1_00043533	protein_coding	Ha1	37883926	37886153	-	1259	5	1	0	31	0	0	2	0	1	1
Ha1_00043534	Ha1_00043534	protein_coding	Ha1	37940936	37944147	-	891	16917	3309	24114	5299	155	31	2	297	10525	1590
Ha1_00043538	Ha1_00043538	protein_coding	Ha1	37962335	37965694	-	3360	5	1	1	5	0	0	0	0	8	0
Ha1_00043540	Ha1_00043540	protein_coding	Ha1	38131585	38140201	+	327	119	0	0	1	0	0	0	2	3	5
Ha1_00043543	Ha1_00043543	protein_coding	Ha1	38456979	38466291	-	1412	4689	1203	250	2566	386	16	2265	610	3391	3998
Ha1_00043549	Ha1_00043549	protein_coding	Ha1	38845305	38848988	+	1093	1	3	0	0	5	0	0	1	0	1
Ha1_00043550	Ha1_00043550	protein_coding	Ha1	38876327	38896841	-	9893	1348	726	551	2540	211	29	1830	412	1499	1923
Ha1_00043552	Ha1_00043552	protein_coding	Ha1	39156215	39163682	-	2089	3155	506	164	1531	133	15	3661	188	1425	1402
Ha1_00043553	Ha1_00043553	protein_coding	Ha1	39282809	39285716	-	1140	156	21	40	344	0	23	50	24	302	87
Ha1_00043554	Ha1_00043554	protein_coding	Ha1	39329435	39341769	-	1109	1072	115	63	1221	65	9	1810	135	865	642
Ha1_00043555	Ha1_00043555	protein_coding	Ha1	39335250	39339025	+	1488	1	3	1	3	0	0	4	0	2	1
Ha1_00043558	Ha1_00043558	protein_coding	Ha1	39667941	39669314	+	552	2	0	1	17	0	0	3	2	57	1
Ha1_00043561	Ha1_00043561	protein_coding	Ha1	40069561	40075912	-	1529	801	732	446	5215	56	3	474	19	573	1282
Ha1_00043562	Ha1_00043562	protein_coding	Ha1	40223114	40233735	-	1442	19	2	4	20	0	0	11	1	17	11
Ha1_00043563	Ha1_00043563	protein_coding	Ha1	40476046	40478820	+	1512	188	14	14	68	2	0	39	0	61	26
Ha1_00043564	Ha1_00043564	protein_coding	Ha1	40622502	40626020	-	1147	176	18	55	172	20	15	92	25	91	278
Ha1_00043565	Ha1_00043565	protein_coding	Ha1	40651659	40655612	-	2133	30	22	18	79	1	2	48	12	44	54
Ha1_00043567	Ha1_00043567	protein_coding	Ha1	40818061	40818865	-	676	51	25	7	58	3	67	29	45	97	47
Ha1_00043568	Ha1_00043568	protein_coding	Ha1	40837574	40839374	-	809	42	7	14	28	4	69	14	18	40	8
Ha1_00043570	Ha1_00043570	protein_coding	Ha1	41019355	41019842	-	381	0	0	0	0	0	2	3	13	1	4
Ha1_00043575	Ha1_00043575	protein_coding	Ha1	41257869	41265404	+	2250	527	91	56	769	67	35	565	221	970	600
Ha1_00043579	Ha1_00043579	protein_coding	Ha1	41498540	41501326	-	961	4988	515	207	3547	136	20	2321	157	2203	3290
Ha1_00043580	Ha1_00043580	protein_coding	Ha1	41551119	41554292	-	809	71	15	0	14	1	57	45	352	41	77
Ha1_00043583	Ha1_00043583	protein_coding	Ha1	41830573	41833304	-	1983	31	7	1	5	0	2	12	0	15	9
Ha1_00043588	Ha1_00043588	protein_coding	Ha1	42132670	42135765	-	1036	565	73	81	844	12	1	81	27	483	149
Ha1_00043589	Ha1_00043589	protein_coding	Ha1	42145161	42146812	-	678	51	33	42	232	5	2	405	11	61	121
Ha1_00043590	Ha1_00043590	protein_coding	Ha1	42157805	42160721	-	1188	1280	31	48	60	1468	10	111142	156	256	78
Ha1_00043594	Ha1_00043594	protein_coding	Ha1	42460419	42462849	+	843	16	0	1	5	0	1	11	0	7	0
Ha1_00043596	Ha1_00043596	protein_coding	Ha1	42520203	42522844	-	2324	4360	737	149	3288	162	11	6493	275	8450	1508
Ha1_00043598	Ha1_00043598	protein_coding	Ha1	42692130	42695053	+	888	37323	19991	9166	13557	394	100	382	177	5091	13866
Ha1_00043601	Ha1_00043601	protein_coding	Ha1	42945703	42947897	+	1603	3032	308	49	728	20	0	360	38	825	237
Ha1_00043605	Ha1_00043605	protein_coding	Ha1	43245578	43246925	+	484	83	6	1	57	2	0	3	0	16	13
Ha1_00043606	Ha1_00043606	protein_coding	Ha1	43481260	43486067	+	1306	7706	651	283	3711	204	140	2810	1396	4052	4782
Ha1_00043607	Ha1_00043607	protein_coding	Ha1	43606871	43610112	-	1545	148	13	2	24	10	2904	1	5794	106	242
Ha1_00043612	Ha1_00043612	protein_coding	Ha1	44132223	44133566	+	393	66	0	216	38	6	9	127	0	10	31
Ha1_00043614	Ha1_00043614	protein_coding	Ha1	44167031	44168741	-	974	456	21	11	299	5	463	120	220	394	163
Ha1_00043615	Ha1_00043615	protein_coding	Ha1	44208501	44213291	+	1638	6640	614	72	946	28	3	325	230	1130	460
Ha1_00043617	Ha1_00043617	protein_coding	Ha1	44305823	44307404	+	1492	262	6	33	174	5	0	71	50	572	27
Ha1_00043620	Ha1_00043620	protein_coding	Ha1	44377984	44378905	+	621	5	2	0	1	0	0	13	0	7	3
Ha1_00043626	Ha1_00043626	protein_coding	Ha1	44561403	44562710	-	807	1741	392	236	1949	94	4	1021	134	684	706
Ha1_00043629	Ha1_00043629	protein_coding	Ha1	44699328	44699944	+	486	0	2	1	14	0	0	7	0	4	6
Ha1_00043630	Ha1_00043630	protein_coding	Ha1	44702162	44704685	-	1142	724	60	5	297	12	0	23	3	109	49
Ha1_00043649	Ha1_00043649	protein_coding	Ha1	45786431	45789002	-	1758	25	1	10	14	0	0	3	9	33	10
Ha1_00043650	Ha1_00043650	protein_coding	Ha1	45909214	45911641	-	1667	38	18	49	235	51	0	2926	19	124	27
Ha1_00043656	Ha1_00043656	protein_coding	Ha1	46327389	46331203	-	1052	812	19	1	108	14	1	71	69	3046	452
Ha1_00043658	Ha1_00043658	protein_coding	Ha1	46409523	46410861	-	663	60	2	10	3	0	0	1	4	6	5
Ha1_00043659	Ha1_00043659	protein_coding	Ha1	46718725	46724524	-	1041	224	26	38	117	13	3	342	33	156	151
Ha1_00043660	Ha1_00043660	protein_coding	Ha1	46740276	46741377	-	969	27	0	0	8	4	0	1	5	373	9
Ha1_00043662	Ha1_00043662	protein_coding	Ha1	46823387	46826803	+	1484	42	0	25	14	2	0	56	0	0	3
Ha1_00043664	Ha1_00043664	protein_coding	Ha1	47017377	47020660	+	1264	5892	581	215	4338	257	16	1754	268	1900	9733
Ha1_00043665	Ha1_00043665	protein_coding	Ha1	47804098	47806469	-	431	2	0	0	2	0	1	21	28	2	0
Ha1_00043668	Ha1_00043668	protein_coding	Ha1	48021218	48036973	+	3346	937	310	359	1159	50	26	1019	63	984	862
Ha1_00043676	Ha1_00043676	protein_coding	Ha1	48770474	48775768	+	396	1179	55	81	1306	12	146	125	21	691	249
Ha1_00043677	Ha1_00043677	protein_coding	Ha1	48792277	48795085	+	1258	8750	973	2350	4515	675	289	5608	788	4624	3020
Ha1_00043678	Ha1_00043678	protein_coding	Ha1	48911104	48921050	+	1206	4394	2062	193	960	236	19	458	1184	733	6705
Ha1_00043679	Ha1_00043679	protein_coding	Ha1	48925040	48930349	+	2310	2	0	0	2	0	0	1	0	5	3
Ha1_00043680	Ha1_00043680	protein_coding	Ha1	48930991	48936005	-	2088	1917	191	132	1468	28	19	904	102	1230	594
Ha1_00043683	Ha1_00043683	protein_coding	Ha1	49125963	49126418	+	357	27	3	4	11	0	0	11	6	18	3
Ha1_00043684	Ha1_00043684	protein_coding	Ha1	49269827	49276737	+	2492	123	40	30	363	14	35	120	43	871	56
Ha1_00043685	Ha1_00043685	protein_coding	Ha1	49293270	49298922	+	1411	3306	317	785	2208	311	3	9908	123	1977	655
Ha1_00043686	Ha1_00043686	protein_coding	Ha1	49316904	49324174	+	1099	138	16	55	107	8	1	490	11	99	25
Ha1_00043688	Ha1_00043688	protein_coding	Ha1	49521775	49522370	-	474	10846	3077	178	3533	74	40	836	552	332	22761
Ha1_00043689	Ha1_00043689	protein_coding	Ha1	49855378	49859135	-	1000	8	0	2	6	0	1	3	0	12	1
Ha1_00043690	Ha1_00043690	protein_coding	Ha1	50187104	50188228	+	996	102	11	18	138	3	14	45	25	78	57
Ha1_00043692	Ha1_00043692	protein_coding	Ha1	50446856	50455334	+	2051	41	3	10	32	1	0	87	0	16	20
Ha1_00043695	Ha1_00043695	protein_coding	Ha1	51035805	51040601	+	2175	31	1	1	12	3	0	34	7	21	2
Ha1_00043698	Ha1_00043698	protein_coding	Ha1	51381788	51384624	+	1326	140	54	46	192	10	1	212	30	225	74
Ha1_00043699	Ha1_00043699	protein_coding	Ha1	51489392	51490453	+	561	609	128	139	398	16	10	164	24	217	171
Ha1_00043702	Ha1_00043702	protein_coding	Ha1	51544929	51546976	+	759	3388	283	33	804	75	2	254	100	735	820
Ha1_00043704	Ha1_00043704	protein_coding	Ha1	51555087	51555236	-	150	163	73	9	346	6	2	32	18	11	104
Ha1_00043705	Ha1_00043705	protein_coding	Ha1	51644505	51647674	+	1250	6	0	3	3	0	1	3	0	7	3
Ha1_00043707	Ha1_00043707	protein_coding	Ha1	51782053	51786645	-	1013	4756	530	228	2356	269	12	2051	596	2297	2849
Ha1_00043713	Ha1_00043713	protein_coding	Ha1	52116804	52117565	+	453	10	143	347	584	86	0	10597	106	84	161
Ha1_00043715	Ha1_00043715	protein_coding	Ha1	52416195	52417260	+	615	1390	88	1	338	5	6	35	70	1662	161
Ha1_00043717	Ha1_00043717	protein_coding	Ha1	52575427	52577422	+	776	3515	365	450	2157	142	15	3235	166	1489	2262
Ha1_00043719	Ha1_00043719	protein_coding	Ha1	52875655	52877077	+	1118	210	61	36	151	36	4	145	42	87	186
Ha1_00043721	Ha1_00043721	protein_coding	Ha1	52997792	52999531	-	1010	3	0	0	3	0	0	8	0	4	6
Ha1_00043726	Ha1_00043726	protein_coding	Ha1	53688320	53691490	+	1818	1	2	1	2	0	0	7	0	1	2
Ha1_00043730	Ha1_00043730	protein_coding	Ha1	53811527	53814438	+	957	314	1	4	140	0	3	105	19	319	133
Ha1_00043731	Ha1_00043731	protein_coding	Ha1	53833963	53837192	+	935	752	57	198	1244	14	6	323	72	1312	457
Ha1_00043732	Ha1_00043732	protein_coding	Ha1	53874519	53881194	+	1792	15	29	296	406	10	144	90	678	99	243
Ha1_00043733	Ha1_00043733	protein_coding	Ha1	53986044	53987444	+	1401	450	8	19	6	0	1	9	2	84	21
Ha1_00043737	Ha1_00043737	protein_coding	Ha1	54325813	54329206	-	766	879	56	85	495	13	2	293	22	489	399
Ha1_00043738	Ha1_00043738	protein_coding	Ha1	54331781	54332791	+	1011	1	0	3	3	2	0	3	4	3	10
Ha1_00043741	Ha1_00043741	protein_coding	Ha1	54692437	54697868	+	1686	277	61	40	257	3	524	160	47	294	117
Ha1_00043746	Ha1_00043746	protein_coding	Ha1	54814463	54815737	+	701	79	9	20	39	1	9	215	17	156	129
Ha1_00043747	Ha1_00043747	protein_coding	Ha1	54889028	54889251	+	135	11	3	0	2	10	0	8	3	5	2
Ha1_00043748	Ha1_00043748	protein_coding	Ha1	54921738	54922442	-	270	10	0	4	8	0	0	1	7	1	5
Ha1_00043751	Ha1_00043751	protein_coding	Ha1	55067131	55070789	+	1372	560	78	459	208	12	3	108	42	282	186
Ha1_00043752	Ha1_00043752	protein_coding	Ha1	55152988	55155874	-	1394	5	0	2	4	0	0	11	0	5	3
Ha1_00043753	Ha1_00043753	protein_coding	Ha1	55182430	55195322	-	1818	774	75	54	388	11	0	209	33	654	283
Ha1_00043754	Ha1_00043754	protein_coding	Ha1	55347746	55350752	+	1394	3	1	2	1	0	0	5	0	1	1
Ha1_00043761	Ha1_00043761	protein_coding	Ha1	55744983	55746690	+	522	38	4	39	23	0	0	1	5	12	3
Ha1_00043769	Ha1_00043769	protein_coding	Ha1	56105056	56106950	-	770	199	18	11	192	5	133	121	104	223	174
Ha1_00043771	Ha1_00043771	protein_coding	Ha1	56569034	56582585	+	4170	2	0	7	0	0	0	3	0	5	2
Ha1_00043772	Ha1_00043772	protein_coding	Ha1	56591743	56594418	-	1662	119	226	28	485	6	0	4	0	8	157
Ha1_00043773	Ha1_00043773	protein_coding	Ha1	56646916	56662654	-	2766	80	19	42	154	8	3	84	24	70	60
Ha1_00043774	Ha1_00043774	protein_coding	Ha1	56670618	56674506	-	646	1434	69	395	1048	90	152	418	294	748	1357
Ha1_00043777	Ha1_00043777	protein_coding	Ha1	57004470	57004724	+	180	1	0	0	3	0	0	4	0	1	5
Ha1_00043780	Ha1_00043780	protein_coding	Ha1	57076017	57077896	-	812	42	11	15	64	10	1419	53	10	47	39
Ha1_00043781	Ha1_00043781	protein_coding	Ha1	57291039	57301883	+	1574	4584	729	591	3275	145	103	3013	407	2900	3116
Ha1_00043782	Ha1_00043782	protein_coding	Ha1	57304814	57306725	-	1203	2	0	8	11	0	0	2	0	6	10
Ha1_00043783	Ha1_00043783	protein_coding	Ha1	57367981	57370829	-	691	21	0	26	9	0	0	17	0	12	5
Ha1_00043784	Ha1_00043784	protein_coding	Ha1	57373230	57376188	-	1389	1	0	6	3	0	9	3	0	4	2
Ha1_00043785	Ha1_00043785	protein_coding	Ha1	57472931	57474738	+	666	130	19	12	118	4	0	104	2	144	51
Ha1_00043792	Ha1_00043792	protein_coding	Ha1	57872169	57876762	-	1410	3	0	0	0	6	5	351	21	0	22
Ha1_00043794	Ha1_00043794	protein_coding	Ha1	58095022	58097723	+	555	9	1	4	12	0	0	3	0	9	3
Ha1_00043795	Ha1_00043795	protein_coding	Ha1	58100869	58103019	-	1078	502	50	135	384	9	3	101	7	154	211
Ha1_00043796	Ha1_00043796	protein_coding	Ha1	58212215	58215875	+	1432	76	54	2	358	2	2	8	46	4	103
Ha1_00043797	Ha1_00043797	protein_coding	Ha1	58408331	58414372	-	3024	10	29	1	26	17	14558	22	4483	10	320
Ha1_00043798	Ha1_00043798	protein_coding	Ha1	58426585	58430591	-	2352	522	130	107	994	47	3	271	83	507	354
Ha1_00043799	Ha1_00043799	protein_coding	Ha1	58557180	58562438	+	2919	27	8	73	713	4	6	155	6	156	205
Ha1_00043800	Ha1_00043800	protein_coding	Ha1	58572974	58575919	-	706	5	8	14	62	1	331	3	61	10	10
Ha1_00043801	Ha1_00043801	protein_coding	Ha1	58673074	58676393	-	660	1318	129	42	878	30	442	333	164	851	513
Ha1_00043803	Ha1_00043803	protein_coding	Ha1	58965274	58968544	-	1250	4	0	2	2	0	0	8	1	3	3
Ha1_00043805	Ha1_00043805	protein_coding	Ha1	59011279	59014033	-	2628	57	9	4	9	7	0	1	0	23	14
Ha1_00043810	Ha1_00043810	protein_coding	Ha1	59344311	59346257	-	736	3035	163	484	1742	160	7	1285	128	1043	2194
Ha1_00043812	Ha1_00043812	protein_coding	Ha1	59604737	59605913	-	578	4005	329	997	2724	186	40	2190	227	2002	2768
Ha1_00043813	Ha1_00043813	protein_coding	Ha1	59672993	59675757	+	1572	102	17	10	54	4	2	45	16	48	38
Ha1_00043814	Ha1_00043814	protein_coding	Ha1	59750451	59754175	+	705	273	82	251	431	5	40	22	28	265	36
Ha1_00043817	Ha1_00043817	protein_coding	Ha1	59795359	59795796	+	438	2	1	1	0	3	0	1	0	0	1
Ha1_00043819	Ha1_00043819	protein_coding	Ha1	59812203	59820629	-	2011	9	4	27	7	0	21	5	0	21	14
Ha1_00043827	Ha1_00043827	protein_coding	Ha1	60207214	60208008	-	795	21623	12252	36120	3896	169	11	18	535	17008	4176
Ha1_00043829	Ha1_00043829	protein_coding	Ha1	60518287	60521915	-	1927	2111	435	257	2044	61	10	696	86	794	1122
Ha1_00043831	Ha1_00043831	protein_coding	Ha1	60706810	60712523	+	1242	543	28	65	290	15	0	90	4	289	37
Ha1_00043833	Ha1_00043833	protein_coding	Ha1	60737761	60738688	+	928	3	9	32	109	4	1	49	5	4	62
Ha1_00043834	Ha1_00043834	protein_coding	Ha1	60784909	60790556	+	2352	35	149	60	728	74	2	706	76	21	375
Ha1_00043835	Ha1_00043835	protein_coding	Ha1	60803709	60804370	-	555	0	0	9	18	4	0	19	0	1	26
Ha1_00043837	Ha1_00043837	protein_coding	Ha1	61483657	61488564	-	1876	743	414	114	2064	28	13	147	189	1780	619
Ha1_00043840	Ha1_00043840	protein_coding	Ha1	61888630	61890224	+	756	147	54	24	154	10	4	268	34	114	124
Ha1_00043841	Ha1_00043841	protein_coding	Ha1	61912891	61915014	+	987	466	140	29	649	26	2	107	50	678	82
Ha1_00043842	Ha1_00043842	protein_coding	Ha1	61917015	61921488	-	1951	910	131	127	1226	31	9	306	146	999	282
Ha1_00043843	Ha1_00043843	protein_coding	Ha1	62056499	62061683	+	1403	670	75	42	374	11	1	212	63	544	182
Ha1_00043844	Ha1_00043844	protein_coding	Ha1	62433250	62446754	-	3763	1	0	2	3	0	0	2	1	1	0
Ha1_00043845	Ha1_00043845	protein_coding	Ha1	62836285	62838841	+	1209	4621	440	324	3987	118	8	945	184	2961	2568
Ha1_00043846	Ha1_00043846	protein_coding	Ha1	62860592	62864160	-	2182	365	38	8	311	6	4	72	16	171	161
Ha1_00043854	Ha1_00043854	protein_coding	Ha1	63605622	63609876	-	641	12	2	2	3	1	0	0	0	8	4
Ha1_00043856	Ha1_00043856	protein_coding	Ha1	63767864	63769639	+	656	2799	356	103	1118	208	2	517	117	888	2304
Ha1_00043859	Ha1_00043859	protein_coding	Ha1	63957655	63959008	-	540	92	38	23	242	3	200	74	71	340	86
Ha1_00043860	Ha1_00043860	protein_coding	Ha1	63973230	63974376	+	676	371	28	23	157	7	60	115	85	189	81
Ha1_00043861	Ha1_00043861	protein_coding	Ha1	63977465	63978196	+	447	1	0	0	2	0	17	1	17	0	3
Ha1_00043862	Ha1_00043862	protein_coding	Ha1	64017786	64021067	+	1855	917	86	21	388	9	0	191	28	598	288
Ha1_00043866	Ha1_00043866	protein_coding	Ha1	64388426	64390006	+	562	86	36	13	39	6	28	35	145	58	41
Ha1_00043867	Ha1_00043867	protein_coding	Ha1	64390662	64394521	-	3050	415	114	145	636	22	8	667	69	360	335
Ha1_00043871	Ha1_00043871	protein_coding	Ha1	64946170	64954403	-	2175	2026	370	144	1214	100	6204	949	3841	458	1405
Ha1_00043872	Ha1_00043872	protein_coding	Ha1	65036867	65038923	+	1041	4395	97	132	489	71	83	936	94	905	661
Ha1_00043873	Ha1_00043873	protein_coding	Ha1	65040047	65041800	-	1020	518	23	174	336	6	2	17	3	193	76
Ha1_00043876	Ha1_00043876	protein_coding	Ha1	65118496	65122177	+	1550	5	0	1	11	2	0	10	0	24	19
Ha1_00043877	Ha1_00043877	protein_coding	Ha1	65288308	65289748	-	261	11	0	1	6	1	2	9	8	15	16
Ha1_00043879	Ha1_00043879	protein_coding	Ha1	65401488	65403616	-	309	1313	265	50	676	112	6	493	128	665	1058
Ha1_00043882	Ha1_00043882	protein_coding	Ha1	65408409	65411104	+	858	591	59	102	841	6	4	116	42	751	82
Ha1_00043887	Ha1_00043887	protein_coding	Ha1	65572195	65575095	+	873	21	0	1	9	5	0	1	4	27	1
Ha1_00043889	Ha1_00043889	protein_coding	Ha1	65615835	65627471	+	657	868	89	95	940	18	5	151	119	984	204
Ha1_00043890	Ha1_00043890	protein_coding	Ha1	65726194	65734286	+	564	7650	638	1086	3939	54	34	428	134	2217	1703
Ha1_00043892	Ha1_00043892	protein_coding	Ha1	66738458	66742852	-	1371	66	10	13	63	0	0	17	0	15	14
Ha1_00043895	Ha1_00043895	protein_coding	Ha1	67024298	67025695	-	1398	43	174	57	1636	17	0	231	7	24	244
Ha1_00043897	Ha1_00043897	protein_coding	Ha1	67210642	67210875	-	234	455	258	33	279	42	8	298	858	410	1488
Ha1_00043898	Ha1_00043898	protein_coding	Ha1	67240810	67245448	-	658	269	36	5	75	2	2	156	25	170	148
Ha1_00043899	Ha1_00043899	protein_coding	Ha1	67397795	67399552	+	980	3	0	2	17	1	0	11	0	1	0
Ha1_00043904	Ha1_00043904	protein_coding	Ha1	67551702	67557106	+	2132	3609	798	1290	3956	210	8	2138	198	3990	4243
Ha1_00043905	Ha1_00043905	protein_coding	Ha1	67562926	67565516	+	897	1274	162	158	837	111	31	531	95	763	978
Ha1_00043912	Ha1_00043912	protein_coding	Ha1	68021583	68024311	+	2425	131	13	4	30	1	1	29	13	77	45
Ha1_00043917	Ha1_00043917	protein_coding	Ha1	68309423	68312496	-	849	19	1	2	15	6	39	533	10	37	6
Ha1_00043918	Ha1_00043918	protein_coding	Ha1	68366646	68369429	+	1498	2	0	41	123	2	5	133	8	81	11
Ha1_00043919	Ha1_00043919	protein_coding	Ha1	68618119	68626185	+	799	180	72	77	194	11	27	321	39	149	184
Ha1_00043922	Ha1_00043922	protein_coding	Ha1	69633149	69634723	-	210	878	62	92	704	26	12	554	57	492	821
Ha1_00043923	Ha1_00043923	protein_coding	Ha1	69640988	69646561	+	1299	678	61	207	532	9	2	178	23	267	58
Ha1_00043924	Ha1_00043924	protein_coding	Ha1	69647492	69648826	-	711	17	32	39	5063	10	4	124	24	147	179
Ha1_00043926	Ha1_00043926	protein_coding	Ha1	69759281	69761732	-	507	49	6	14	70	3	326	119	81	126	61
Ha1_00043928	Ha1_00043928	protein_coding	Ha1	69890071	69890884	-	631	23	0	2	11	7	0	1	0	52	162
Ha1_00043938	Ha1_00043938	protein_coding	Ha1	71790723	71792820	-	1129	1319	86	531	1467	41	5	739	63	931	365
Ha1_00043940	Ha1_00043940	protein_coding	Ha1	71848641	71858971	-	1726	757	40	66	950	8	9	149	15	538	211
Ha1_00043942	Ha1_00043942	protein_coding	Ha1	71902190	71902734	+	329	38	1	1	14	0	16	13	8	48	6
Ha1_00043943	Ha1_00043943	protein_coding	Ha1	71993788	71997900	-	1306	7	4	10	4	75	0	1319	1	13	626
Ha1_00043946	Ha1_00043946	protein_coding	Ha1	72049445	72052008	-	885	45	10	22	44	1	1	20	3	61	12
Ha1_00043947	Ha1_00043947	protein_coding	Ha1	72104690	72108828	+	2113	32	3	35	285	21	1	58	2	60	14
Ha1_00043948	Ha1_00043948	protein_coding	Ha1	72183959	72185929	+	577	105	7	113	131	11	1	38	0	114	12
Ha1_00043949	Ha1_00043949	protein_coding	Ha1	72201972	72206128	+	462	3569	432	229	1180	356	8	2439	234	1114	1980
